,DATE,station_id,LAT,LON,ENTRIES_diff_sum,EXITS_diff_sum
863,10/13/2019,PENNSYLVANIA AV-3,40.664884,-73.894258,2206.0,1311.0
864,10/13/2019,PRESIDENT ST-25,40.667879,-73.950648,3.0,7.0
865,10/13/2019,PRINCE ST-NRW,40.724332000000004,-73.99768399999999,5838.0,14630.0
866,10/13/2019,PROSPECT AV-25,40.819396000000005,-73.90146700000001,6668.0,2780.0
867,10/13/2019,PROSPECT AV-R,40.665438,-73.992856,2514.0,2319.0
868,10/13/2019,PROSPECT PARK-BQS,40.661596,-73.962193,16284.0,9150.0
869,10/13/2019,QUEENS PLAZA-EMR,40.748948,-73.93719399999999,12422.0,17916.0
870,10/13/2019,QUEENSBORO PLZ-7NQW,40.750508,-73.940177,8943.0,4132.0
871,10/13/2019,RALPH AV-C,40.678815,-73.920801,3519.0,2187.0
872,10/13/2019,RECTOR ST-1,40.707840000000004,-74.01369100000001,7444.0,4644.0
873,10/13/2019,RECTOR ST-NRW,40.707221999999994,-74.013391,5126.0,2264.0
874,10/13/2019,RIT-MANHATTAN-R,40.761268,-73.964016,4377.0,105.0
875,10/13/2019,RIT-ROOSEVELT-R,40.7574,-73.954006,4180.0,93.0
876,10/13/2019,ROCKAWAY AV-3,40.662541,-73.90876300000001,2213.0,3038.0
877,10/13/2019,ROCKAWAY AV-C,40.67836,-73.911939,6238.0,4218.0
878,10/13/2019,ROCKAWAY BLVD-A,40.680429,-73.843853,7524.0,2426.0
879,10/13/2019,ROCKAWAY PARK B-AS,40.580453999999996,-73.837459,325.0,511.0
880,10/13/2019,ROOSEVELT ISLND-F,40.759122999999995,-73.953266,4926.0,4851.0
881,10/13/2019,SARATOGA AV-3,40.661466,-73.91631600000001,2103.0,2648.0
882,10/13/2019,SENECA AVE-M,40.702798,-73.907776,2868.0,2903.0
883,10/13/2019,SHEEPSHEAD BAY-BQ,40.58681,-73.954167,11934.0,12288.0
884,10/13/2019,SHEPHERD AV-C,40.674161,-73.88076099999999,1669.0,1216.0
885,10/13/2019,SIMPSON ST-25,40.82417,-73.89322800000001,568233270.0,601584726.0
886,10/13/2019,SMITH-9 ST-FG,40.673714000000004,-73.996139,2428.0,2980.0
887,10/13/2019,SOUTH FERRY-1RW,40.703082,-74.01298299999999,32202.0,26292.0
888,10/13/2019,SPRING ST-6,40.722396999999994,-73.997211,17584.0,18204.0
889,10/13/2019,SPRING ST-CE,40.726202,-74.00362700000001,16682.0,5606.0
890,10/13/2019,ST LAWRENCE AV-6,40.8315,-73.867623,2072.0,2501.0
891,10/13/2019,ST. GEORGE-1,40.643738,-74.073622,7070.0,0.0
892,10/13/2019,STEINWAY ST-MR,40.756864,-73.920736,13904.0,10100.0
893,10/13/2019,STERLING ST-25,40.662752000000005,-73.95060500000001,0.0,2.0
894,10/13/2019,SUTPHIN BLVD-F,40.705416,-73.810562,3416.0,1800.0
895,10/13/2019,SUTPHIN-ARCHER-EJZ,40.700488,-73.80793299999999,11734.0,9925.0
896,10/13/2019,SUTTER AV-L,40.669376,-73.902047,1414.0,1440.0
897,10/13/2019,SUTTER AV-RUTLD-3,40.664590999999994,-73.922668,3161.0,3814.0
898,10/13/2019,THIRTY ST-1,40.748931,-73.988113,4537.0,552.0
899,10/13/2019,THIRTY THIRD ST-1,40.748931,-73.988113,15092.0,17019.0
900,10/13/2019,TIMES SQ-42 ST-1237ACENQRS,40.755905,-73.98650400000001,89125.0,28005.0
901,10/13/2019,TIMES SQ-42 ST-1237ACENQRSW,40.755905,-73.98650400000001,197633.0,263244.0
902,10/13/2019,TOMPKINSVILLE-1,40.636948,-74.07482399999999,391.0,0.0
903,10/13/2019,TREMONT AV-BD,40.850307,-73.905244,9144.0,6996.0
904,10/13/2019,TWENTY THIRD ST-1,40.742933,-73.992909,3724.0,4667.0
905,10/13/2019,UNION ST-R,40.677302000000005,-73.983135,7718.0,6840.0
906,10/13/2019,UTICA AV-AC,40.679279,-73.930585,18194.0,17298.0
907,10/13/2019,V.CORTLANDT PK-1,40.889185,-73.898549,3530.0,2385.0
908,10/13/2019,VAN SICLEN AV-3,40.665405,-73.889451,1237.0,1688.0
909,10/13/2019,VAN SICLEN AV-JZ,40.678018,-73.891726,0.0,0.0
910,10/13/2019,VAN SICLEN AVE-C,40.672786,-73.890438,1687.0,1930.0
911,10/13/2019,VERNON-JACKSON-7,40.742624,-73.95354499999999,24123.0,19839.0
912,10/13/2019,W 4 ST-WASH SQ-ABCDEFM,40.732251,-74.000559,72634.0,66042.0
913,10/13/2019,W 8 ST-AQUARIUM-FQ,40.576152,-73.975925,3680.0,4078.0
914,10/13/2019,WAKEFIELD/241-2,40.903085,-73.85059100000001,2341.0,3142.0
915,10/13/2019,WALL ST-23,40.706864,-74.009056,27892.0,27272.0
916,10/13/2019,WALL ST-45,40.707466,-74.01186700000001,20056.0,13872.0
917,10/13/2019,WEST FARMS SQ-25,40.840097,-73.879774,7182.0,5400.0
918,10/13/2019,WESTCHESTER SQ-6,40.839892,-73.842952,2219.0,2618.0
919,10/13/2019,WHITEHALL S-FRY-1RW,40.703082,-74.01298299999999,28206.0,29352.0
920,10/13/2019,WHITLOCK AV-6,40.826508000000004,-73.886425,916.0,1267.0
921,10/13/2019,WILSON AV-L,40.688676,-73.903999,2092.0,2217.0
922,10/13/2019,WINTHROP ST-25,40.656648,-73.950198,0.0,3.0
923,10/13/2019,WOODHAVEN BLVD-JZ,40.693866,-73.851568,30.0,102.0
924,10/13/2019,WOODHAVEN BLVD-MR,40.73308,-73.869259,20230.0,18050.0
925,10/13/2019,WOODLAWN-4,40.885973,-73.878851,3840.0,1204.0
926,10/13/2019,WORLD TRADE CTR-23ACE,40.712557000000004,-74.009807,7538.0,6639.0
927,10/13/2019,WORLD TRADE CTR-23ACE,40.713060999999996,-74.008777,7538.0,6639.0
928,10/13/2019,WORLD TRADE CTR-23ACE,40.71433,-74.008563,15076.0,13278.0
929,10/13/2019,WTC-CORTLANDT-1,40.710454,-74.011324,27956.0,19484.0
930,10/13/2019,YORK ST-F,40.699756,-73.98689,4551.0,4978.0
931,10/13/2019,ZEREGA AV-6,40.836459999999995,-73.846471,1136.0,1290.0
932,10/14/2019,1 AV-L,40.730901,-73.981719,24982.0,28362.0
933,10/14/2019,103 ST-1,40.799354,-73.968329,9502.0,4952.0
934,10/14/2019,103 ST-6,40.790582,-73.947473,9543.0,9618.0
935,10/14/2019,103 ST-BC,40.796105,-73.961399,3687.0,2884.0
936,10/14/2019,103 ST-CORONA-7,40.749858,-73.862672,16731.0,12702.0
937,10/14/2019,104 ST-A,40.681745,-73.837631,939.0,448.0
938,10/14/2019,104 ST-JZ,40.695184000000005,-73.844326,1903.0,872.0
939,10/14/2019,110 ST-6,40.795066,-73.94429699999999,15212.0,14430.0
940,10/14/2019,111 ST-7,40.75176,-73.855183,10161.0,6144.0
941,10/14/2019,111 ST-A,40.684364,-73.832181,3490.0,1122.0
942,10/14/2019,111 ST-J,40.697404999999996,-73.836354,1381.0,760.0
943,10/14/2019,116 ST-23,40.802098,-73.949625,15960.0,7580.0
944,10/14/2019,116 ST-6,40.798574,-73.94159300000001,21350.0,13620.0
945,10/14/2019,116 ST-BC,40.805071999999996,-73.954833,10952.0,8826.0
946,10/14/2019,116 ST-COLUMBIA-1,40.80819,-73.964124,14582.0,7949.0
947,10/14/2019,121 ST-JZ,40.700536,-73.82838199999999,1601.0,1050.0
948,10/14/2019,125 ST-1,40.815596,-73.958395,6132.0,6513.0
949,10/14/2019,125 ST-23,40.808076,-73.94590600000001,15750.0,9258.0
950,10/14/2019,125 ST-456,40.804406,-73.93745200000001,19944.0,17901.0
951,10/14/2019,125 ST-ABCD,40.811056,-73.952386,43286.0,39946.0
952,10/14/2019,135 ST-23,40.814459,-73.94099200000001,19324.0,6938.0
953,10/14/2019,135 ST-BC,40.817902000000004,-73.947644,11727.0,7995.0
954,10/14/2019,137 ST CITY COL-1,40.821994000000004,-73.95367399999999,18522.0,16880.0
955,10/14/2019,138/GRAND CONC-45,40.813208,-73.929877,2424.0,2209.0
956,10/14/2019,14 ST-123FLM,40.737348,-73.9969,72040.0,86885.0
957,10/14/2019,14 ST-123FLM,40.738007,-73.99838100000001,29562.0,17096.0
958,10/14/2019,14 ST-ACEL,40.740388,-74.002104,30054.0,31438.0
959,10/14/2019,14 ST-UNION SQ-456LNQRW,40.734836,-73.990688,488502.0,490440.0
960,10/14/2019,145 ST-1,40.826426,-73.950412,15294.0,13068.0
961,10/14/2019,145 ST-3,40.820402,-73.93631500000001,2454.0,184.0
962,10/14/2019,145 ST-ABCD,40.824787,-73.944232,33954.0,34524.0
963,10/14/2019,149/GRAND CONC-245,40.818428999999995,-73.926927,15148.0,11604.0
964,10/14/2019,14TH STREET-1,40.737434,-73.996785,7829.0,8939.0
965,10/14/2019,15 ST-PROSPECT-FG,40.660376,-73.979509,9638.0,5930.0
966,10/14/2019,155 ST-BD,40.829934,-73.938632,2944.0,1743.0
967,10/14/2019,155 ST-C,40.830551,-73.941486,2223.0,1785.0
968,10/14/2019,157 ST-1,40.833878999999996,-73.944726,17532.0,13670.0
969,10/14/2019,161/YANKEE STAD-4BD,40.827888,-73.925736,83400.0,35430.0
970,10/14/2019,163 ST-AMSTERDM-C,40.835957,-73.939898,3605.0,2945.0
971,10/14/2019,167 ST-4,40.835535,-73.92138,6819.0,6665.0
972,10/14/2019,167 ST-BD,40.833773,-73.91843,7872.0,6644.0
973,10/14/2019,168 ST-1AC,40.840778,-73.94009100000001,49548.0,11940.0
974,10/14/2019,169 ST-F,40.710459,-73.7936,11806.0,10940.0
975,10/14/2019,170 ST-4,40.840047999999996,-73.917775,6079.0,4655.0
976,10/14/2019,170 ST-BD,40.839301,-73.91335500000001,10656.0,6174.0
977,10/14/2019,174 ST-25,40.837382,-73.887659,6304.0,6046.0
978,10/14/2019,174-175 STS-BD,40.845892,-73.910136,7732.0,4440.0
979,10/14/2019,175 ST-A,40.847369,-73.939683,22234.0,11774.0
980,10/14/2019,176 ST-4,40.848634999999994,-73.912497,4335.0,2564.0
981,10/14/2019,18 AV-D,40.607958,-74.00178199999999,5049.0,1378.0
982,10/14/2019,18 AV-F,40.629881,-73.977149,4584.0,3446.0
983,10/14/2019,18 AV-N,40.620728,-73.990388,3792.0,2530.0
984,10/14/2019,18 ST-1,40.741096,-73.997877,12438.0,8130.0
985,10/14/2019,181 ST-1,40.849495000000005,-73.93363199999999,8931.0,9331.0
986,10/14/2019,181 ST-A,40.851686,-73.937967,15584.0,15682.0
987,10/14/2019,182-183 STS-BD,40.856085,-73.900695,1089.0,1476.0
988,10/14/2019,183 ST-4,40.858389,-73.903828,4473.0,2603.0
989,10/14/2019,190 ST-A,40.859021999999996,-73.93419,786.0,-496.0
990,10/14/2019,191 ST-1,40.855176,-73.929384,5878.0,6589.0
991,10/14/2019,2 AV-F,40.723290999999996,-73.989873,24260.0,25778.0
992,10/14/2019,20 AV-D,40.604797999999995,-73.998456,4088.0,1140.0
993,10/14/2019,20 AV-N,40.617373,-73.985088,2902.0,2644.0
994,10/14/2019,207 ST-1,40.864653000000004,-73.918719,5009.0,2572.0
995,10/14/2019,21 ST-G,40.743973,-73.949876,1356.0,1475.0
996,10/14/2019,21 ST-QNSBRIDGE-F,40.7541,-73.94258,9349.0,6890.0
997,10/14/2019,215 ST-1,40.869359,-73.915329,1438.0,759.0
998,10/14/2019,219 ST-25,40.883767,-73.862736,2430.0,1283.0
999,10/14/2019,225 ST-25,40.887887,-73.860505,2881.0,866.0
1000,10/14/2019,23 ST-1,40.744071000000005,-73.99562399999999,22370.0,19792.0
1001,10/14/2019,23 ST-6,40.740088,-73.986429,72032.0,65604.0
1002,10/14/2019,23 ST-CE,40.745924,-73.998005,54531.0,36921.0
1003,10/14/2019,23 ST-FM,40.742868,-73.99277,13337.0,9750.0
1004,10/14/2019,23 ST-FM,40.742981,-73.992727,6883.0,11973.0
1005,10/14/2019,23 ST-NRW,40.741006,-73.989315,31878.0,18250.0
1006,10/14/2019,231 ST-1,40.878867,-73.90485799999999,7397.0,1654.0
1007,10/14/2019,233 ST-25,40.893386,-73.857265,3741.0,1192.0
1008,10/14/2019,238 ST-1,40.884821,-73.900759,3134.0,565.0
1009,10/14/2019,25 AV-D,40.597873,-73.98695500000001,3655.0,874.0
1010,10/14/2019,25 ST-R,40.66043,-73.99794399999999,576.0,1905.0
1011,10/14/2019,25 ST-R,40.660481,-73.998059,2632.0,720.0
1012,10/14/2019,28 ST-1,40.747223999999996,-73.99336,24312.0,17178.0
1013,10/14/2019,28 ST-6,40.743095000000004,-73.984251,45084.0,45585.0
1014,10/14/2019,28 ST-NRW,40.745574,-73.988682,18456.0,22668.0
1015,10/14/2019,3 AV 138 ST-6,40.810512,-73.926165,3672.0,1149.0
1016,10/14/2019,3 AV-149 ST-25,40.816132,-73.917754,30616.0,16406.0
1017,10/14/2019,3 AV-L,40.733243,-73.987169,8058.0,9234.0
1018,10/14/2019,30 AV-NQW,40.766843,-73.921423,15062.0,10414.0
1019,10/14/2019,33 ST-6,40.746119,-73.981826,77572.0,72948.0
1020,10/14/2019,33 ST-RAWSON ST-7,40.744558000000005,-73.930993,8254.0,7872.0
1021,10/14/2019,34 ST-HERALD SQ-BDFMNQRW,40.749533,-73.987899,242132.0,255092.0
1022,10/14/2019,34 ST-PENN STA-123,40.750329,-73.991096,113364.0,109344.0
1023,10/14/2019,34 ST-PENN STA-123ACE,40.750264,-73.99298399999999,77464.0,63424.0
1024,10/14/2019,34 ST-PENN STA-ACE,40.752247,-73.99345600000001,322758.0,261301.0
1025,10/14/2019,36 AV-NQW,40.756977,-73.929373,5099.0,4939.0
1026,10/14/2019,36 ST-DNR,40.65515,-74.003477,11061.0,7194.0
1027,10/14/2019,36 ST-MR,40.75202,-73.92874,6504.0,4394.0
1028,10/14/2019,39 AV-NQW,40.753076,-73.93271,2413.0,2291.0
1029,10/14/2019,4 AV-9 ST-DFGMNR,40.670320000000004,-73.98875699999999,5810.0,8108.0
1030,10/14/2019,40 ST LOWERY ST-7,40.743778000000006,-73.923998,7446.0,7060.0
1031,10/14/2019,42 ST-BRYANT PK-7BDFM,40.754197999999995,-73.984573,98400.0,100791.0
1032,10/14/2019,42 ST-PORT AUTH-1237ACEGNRSW,40.757303,-73.98978699999999,20746.0,21030.0
1033,10/14/2019,42 ST-PORT AUTH-1237ACENQRSW,40.757303,-73.98978699999999,154563.0,150752.0
1034,10/14/2019,45 ST-R,40.648866,-74.010086,5960.0,3739.0
1035,10/14/2019,46 ST BLISS ST-7,40.743078999999994,-73.918419,20608.0,15978.0
1036,10/14/2019,46 ST-MR,40.756312,-73.913333,19896.0,16704.0
1037,10/14/2019,47-50 STS ROCK-BDFM,40.758652000000005,-73.981311,147981.0,160491.0
1038,10/14/2019,49 ST-NQRW,40.760139,-73.984112,70088.0,58604.0
1039,10/14/2019,4AV-9 ST-DFGMNR,40.670320000000004,-73.98875699999999,14234.0,10526.0
1040,10/14/2019,5 AV/53 ST-EM,40.760179,-73.975196,43384.0,50124.0
1041,10/14/2019,5 AV/59 ST-NQRW,40.764909,-73.973372,30308.0,23942.0
1042,10/14/2019,5 AVE-7BDFM,40.753824,-73.981966,18670.0,19156.0
1043,10/14/2019,50 ST-1,40.761675,-73.983908,38250.0,39070.0
1044,10/14/2019,50 ST-CE,40.762439,-73.985989,35226.0,24354.0
1045,10/14/2019,50 ST-D,40.636232,-73.994765,1905.0,1797.0
1046,10/14/2019,51 ST-6,40.757108,-73.97187,50520.0,54582.0
1047,10/14/2019,52 ST-7,40.744103,-73.912497,5043.0,4742.0
1048,10/14/2019,53 ST-R,40.644959,-74.014034,6829.0,7127.0
1049,10/14/2019,55 ST-D,40.631412,-73.995473,907.0,449.0
1050,10/14/2019,57 ST-7 AV-NQRW,40.764755,-73.980646,56098.0,39688.0
1051,10/14/2019,57 ST-F,40.763625,-73.977449,13583.0,12911.0
1052,10/14/2019,59 ST COLUMBUS-1ABCD,40.76811,-73.981891,165654.0,146745.0
1053,10/14/2019,59 ST-456NQRW,40.762796,-73.967686,125541.0,119799.0
1054,10/14/2019,59 ST-NRW,40.641426,-74.017972,18150.0,11470.0
1055,10/14/2019,6 AV-123FLM,40.737348,-73.9969,1045.0,8285.0
1056,10/14/2019,61 ST WOODSIDE-7,40.745622999999995,-73.902969,11256.0,11767.0
1057,10/14/2019,63 DR-REGO PARK-MR,40.729869,-73.86161,24264.0,10612.0
1058,10/14/2019,65 ST-MR,40.749663,-73.898485,2740.0,2016.0
1059,10/14/2019,66 ST-LINCOLN-1,40.773424,-73.98223399999999,45363.0,40338.0
1060,10/14/2019,67 AV-MR,40.726462,-73.85263,12492.0,6112.0
1061,10/14/2019,68ST-HUNTER CO-6,40.768143,-73.964016,15481.0,13584.0
1062,10/14/2019,69 ST-7,40.746325,-73.896403,4144.0,4309.0
1063,10/14/2019,7 AV-BDE,40.762877,-73.98159,30970.0,35248.0
1064,10/14/2019,7 AV-BQ,40.677172,-73.972514,7953.0,7471.0
1065,10/14/2019,7 AV-FG,40.666276,-73.980324,8502.0,6021.0
1066,10/14/2019,71 ST-D,40.619588,-73.99884200000001,4169.0,1151.0
1067,10/14/2019,72 ST-123,40.778575,-73.981912,57736.0,63608.0
1068,10/14/2019,72 ST-BC,40.775545,-73.976398,8886.0,7393.0
1069,10/14/2019,74 ST-BROADWAY-7EFMR,40.746655,-73.891361,8667.0,13035.0
1070,10/14/2019,75 AV-EF,40.718477,-73.837223,2615.0,201.0
1071,10/14/2019,75 ST-ELDERTS-JZ,40.691320000000005,-73.867135,2453.0,1562.0
1072,10/14/2019,77 ST-6,40.773635999999996,-73.959875,43432.0,42594.0
1073,10/14/2019,77 ST-R,40.629702,-74.025514,4256.0,1588.0
1074,10/14/2019,79 ST-1,40.783871999999995,-73.979938,23000.0,12370.0
1075,10/14/2019,79 ST-D,40.613513,-74.00064499999999,4681.0,1277.0
1076,10/14/2019,8 AV-ACEL,40.740388,-74.002104,39854.0,25790.0
1077,10/14/2019,8 AV-N,40.635011,-74.011717,12013.0,13048.0
1078,10/14/2019,8 ST-NYU-NRW,40.730348,-73.992705,23576.0,15488.0
1079,10/14/2019,80 ST-A,40.679369,-73.85896,6506.0,3666.0
1080,10/14/2019,81 ST-MUSEUM-BC,40.781434999999995,-73.972149,23560.0,20146.0
1081,10/14/2019,82 ST-JACKSON H-7,40.747647,-73.883786,12468.0,15107.0
1082,10/14/2019,85 ST-FOREST PK-J,40.692304,-73.860151,2845.0,1325.0
1083,10/14/2019,86 ST-1,40.788844,-73.97599,39654.0,41460.0
1084,10/14/2019,86 ST-456,40.779485,-73.955541,68312.0,69028.0
1085,10/14/2019,86 ST-BC,40.785821999999996,-73.968952,16772.0,15372.0
1086,10/14/2019,86 ST-N,40.592676000000004,-73.978243,1855.0,1989.0
1087,10/14/2019,86 ST-R,40.622715,-74.028368,17770.0,12166.0
1088,10/14/2019,88 ST-A,40.679857,-73.85149200000001,2074.0,881.0
1089,10/14/2019,9 AV-D,40.646343,-73.994551,4501.0,3844.0
1090,10/14/2019,90 ST-ELMHURST-7,40.748540999999996,-73.876791,13954.0,6656.0
1091,10/14/2019,96 ST-123,40.79388,-73.972363,53286.0,53534.0
1092,10/14/2019,96 ST-6,40.785821999999996,-73.95097,12920.0,4968.0
1093,10/14/2019,96 ST-BC,40.791654,-73.964682,15416.0,12976.0
1094,10/14/2019,ALABAMA AV-J,40.677107,-73.898871,1478.0,1578.0
1095,10/14/2019,ALLERTON AV-25,40.865481,-73.867393,4057.0,1704.0
1096,10/14/2019,AQUEDUCT N.COND-A,40.668234000000005,-73.834058,599.0,1609.0
1097,10/14/2019,AQUEDUCT RACETR-A,40.668221,-73.834026,1798.0,178.0
1098,10/14/2019,ASTOR PL-6,40.730056,-73.99104200000001,27568.0,29982.0
1099,10/14/2019,ASTORIA DITMARS-NQW,40.774984,-73.91206700000001,14812.0,12853.0
1100,10/14/2019,ATL AV-BARCLAY-2345BDNQR,40.684063,-73.977417,122556.0,119488.0
1101,10/14/2019,ATLANTIC AV-L,40.675496,-73.902819,1059.0,464.0
1102,10/14/2019,AVENUE H-BQ,40.629164,-73.961678,2016.0,1790.0
1103,10/14/2019,AVENUE I-F,40.625305,-73.975732,1008.0,271.0
1104,10/14/2019,AVENUE J-BQ,40.625028,-73.960819,3700.0,2049.0
1105,10/14/2019,AVENUE M-BQ,40.617568,-73.95936,3289.0,1404.0
1106,10/14/2019,AVENUE N-F,40.615173999999996,-73.974166,3824.0,1284.0
1107,10/14/2019,AVENUE P-F,40.609147,-73.97298599999999,1676.0,683.0
1108,10/14/2019,AVENUE U-BQ,40.599307,-73.955916,5786.0,2240.0
1109,10/14/2019,AVENUE U-F,40.596065,-73.973329,1178.0,573.0
1110,10/14/2019,AVENUE U-N,40.597482,-73.979359,3019.0,2569.0
1111,10/14/2019,AVENUE X-F,40.589546999999996,-73.974295,1830.0,977.0
1112,10/14/2019,B'WAY-LAFAYETTE-6BDFQ,40.725297,-73.996204,39620.0,53166.0
1113,10/14/2019,BAY 50 ST-D,40.588879,-73.98362900000001,1922.0,341.0
1114,10/14/2019,BAY PKWY-D,40.601898,-73.993821,6290.0,5142.0
1115,10/14/2019,BAY PKWY-F,40.620907,-73.975453,777.0,260.0
1116,10/14/2019,BAY PKWY-N,40.612006,-73.98200899999999,7678.0,8780.0
1117,10/14/2019,BAY RIDGE AV-R,40.634945,-74.023411,6011.0,3506.0
1118,10/14/2019,BAY RIDGE-95 ST-R,40.616624,-74.030964,8454.0,5408.0
1119,10/14/2019,BAYCHESTER AV-5,40.878656,-73.838596,2710.0,411.0
1120,10/14/2019,BEACH 105 ST-AS,40.583542,-73.82643,144.0,190.0
1121,10/14/2019,BEACH 25 ST-A,40.600138,-73.76151999999999,1145.0,1336.0
1122,10/14/2019,BEACH 36 ST-A,40.595381,-73.768194,695.0,749.0
1123,10/14/2019,BEACH 44 ST-A,40.593214,-73.776433,563.0,600.0
1124,10/14/2019,BEACH 60 ST-A,40.592334,-73.788493,1535.0,1135.0
1125,10/14/2019,BEACH 67 ST-A,40.590866999999996,-73.797011,1793.0,1225.0
1126,10/14/2019,BEACH 90 ST-AS,40.588032,-73.813684,606.0,622.0
1127,10/14/2019,BEACH 98 ST-AS,40.585514,-73.820143,276.0,299.0
1128,10/14/2019,BEDFORD AV-L,40.717240999999994,-73.956614,21806.0,14318.0
1129,10/14/2019,BEDFORD PK BLVD-4,40.873399,-73.890084,2988.0,2626.0
1130,10/14/2019,BEDFORD PK BLVD-BD,40.873026,-73.88691899999999,10162.0,6048.0
1131,10/14/2019,BEDFORD-NOSTRAN-G,40.689636,-73.953459,13904.0,8696.0
1132,10/14/2019,BERGEN ST-23,40.680801,-73.97513199999999,5850.0,4542.0
1133,10/14/2019,BERGEN ST-FG,40.686153999999995,-73.990881,25806.0,16170.0
1134,10/14/2019,BEVERLEY ROAD-BQ,40.643982,-73.96451,3042.0,2661.0
1135,10/14/2019,BEVERLY RD-25,40.645089,-73.948975,2900.0,510.0
1136,10/14/2019,BLEECKER ST-6DF,40.725665,-73.995645,12820.0,4711.0
1137,10/14/2019,BOROUGH HALL-2345R,40.692403999999996,-73.990151,74400.0,57640.0
1138,10/14/2019,BOTANIC GARDEN-2345S,40.670499,-73.958759,761.0,1269.0
1139,10/14/2019,BOWERY-JZ,40.720315,-73.994014,3764.0,3176.0
1140,10/14/2019,BOWLING GREEN-45,40.704782,-74.014099,36762.0,30476.0
1141,10/14/2019,BRIARWOOD-EF,40.709174,-73.820593,3591.0,1626.0
1142,10/14/2019,BRIGHTON BEACH-BQ,40.577961,-73.96180600000001,17800.0,11674.0
1143,10/14/2019,BROAD CHANNEL-AS,40.608693,-73.816068,192.0,52.0
1144,10/14/2019,BROAD ST-JZ,40.706539,-74.011052,16422.0,7029.0
1145,10/14/2019,BROADWAY JCT-ACJLZ,40.678847999999995,-73.904139,6630.0,6490.0
1146,10/14/2019,BROADWAY-G,40.7061,-73.95034799999999,3507.0,3048.0
1147,10/14/2019,BROADWAY-NQW,40.761959000000004,-73.925382,9106.0,8199.0
1148,10/14/2019,BRONX PARK EAST-25,40.848797,-73.868465,1856.0,848.0
1149,10/14/2019,BROOK AV-6,40.808044,-73.919234,8806.0,8312.0
1150,10/14/2019,BROOKLYN BRIDGE-456JZ,40.713159000000005,-74.003917,47096.0,34612.0
1151,10/14/2019,BUHRE AV-6,40.846817,-73.832545,2833.0,2769.0
1152,10/14/2019,BURKE AV-25,40.871387,-73.867135,2544.0,1125.0
1153,10/14/2019,BURNSIDE AV-4,40.853390000000005,-73.907733,7137.0,3926.0
1154,10/14/2019,BUSHWICK AV-L,40.682558,-73.905501,1459.0,1096.0
1155,10/14/2019,CANAL ST-1,40.722819,-74.00626700000001,10950.0,10372.0
1156,10/14/2019,CANAL ST-6JNQRWZ,40.718233000000005,-74.000323,2898.0,2982.0
1157,10/14/2019,CANAL ST-6JNQRWZ,40.718697,-74.000977,63724.0,55776.0
1158,10/14/2019,CANAL ST-ACE,40.720852,-74.005237,31988.0,30632.0
1159,10/14/2019,CANARSIE-ROCKAW-L,40.64666,-73.901832,8354.0,9619.0
1160,10/14/2019,CARROLL ST-FG,40.680231,-73.99498,17798.0,8236.0
1161,10/14/2019,CASTLE HILL AV-6,40.834255,-73.85122199999999,4789.0,5019.0
1162,10/14/2019,CATHEDRAL PKWY-1,40.804032,-73.96674200000001,18150.0,9978.0
1163,10/14/2019,CATHEDRAL PKWY-BC,40.800637,-73.958201,12408.0,6150.0
1164,10/14/2019,CENTRAL AV-M,40.697672999999995,-73.927131,4281.0,4163.0
1165,10/14/2019,CENTRAL PK N110-23,40.79911,-73.95180699999999,6246.0,6911.0
1166,10/14/2019,CHAMBERS ST-123,40.715436,-74.009335,10469.0,10259.0
1167,10/14/2019,CHAMBERS ST-23ACE,40.712557000000004,-74.009807,14530.0,10848.0
1168,10/14/2019,CHAMBERS ST-23ACE,40.713060999999996,-74.008777,14530.0,10848.0
1169,10/14/2019,CHAMBERS ST-23ACE,40.71433,-74.008563,29060.0,21696.0
1170,10/14/2019,CHAMBERS ST-456JZ,40.713159000000005,-74.003917,14692.0,28376.0
1171,10/14/2019,CHAUNCEY ST-JZ,40.682867,-73.91048,2631.0,1364.0
1172,10/14/2019,CHRISTOPHER ST-1,40.733405,-74.002898,17398.0,15008.0
1173,10/14/2019,CHURCH AV-25,40.650843,-73.949575,6094.0,1216.0
1174,10/14/2019,CHURCH AV-BQ,40.650494,-73.962836,25110.0,25516.0
1175,10/14/2019,CHURCH AV-FG,40.644039,-73.979541,13584.0,9482.0
1176,10/14/2019,CITY HALL-NRW,40.713086,-74.007232,3085.0,1953.0
1177,10/14/2019,CLARK ST-23,40.697356,-73.992888,4927.0,3401.0
1178,10/14/2019,CLASSON AV-G,40.688855,-73.960025,4400.0,4337.0
1179,10/14/2019,CLEVELAND ST-J,40.679938,-73.884687,2017.0,2300.0
1180,10/14/2019,CLINTON-WASH AV-C,40.683263000000004,-73.965838,10342.0,7966.0
1181,10/14/2019,CLINTON-WASH AV-G,40.688123,-73.96674200000001,4088.0,2138.0
1182,10/14/2019,CONEY IS-STILLW-DFNQ,40.577422999999996,-73.981225,22616.0,19736.0
1183,10/14/2019,CORTELYOU RD-BQ,40.640905,-73.96386600000001,4942.0,1425.0
1184,10/14/2019,CORTLANDT ST-NRW,40.710662,-74.011052,66252.0,51072.0
1185,10/14/2019,COURT SQ-23 ST-EGM,40.747257,-73.945112,13746.0,4719.0
1186,10/14/2019,COURT SQ-7,40.747029,-73.94537,3581.0,4122.0
1187,10/14/2019,COURT SQ-EGM,40.747257,-73.945112,17382.0,19689.0
